P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.8888888888888888, R = 0.9411764705882353
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9702970297029703, R = 0.9423076923076923
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.97, R = 0.941747572815534
P = 0.9911504424778761, R = 0.9824561403508771
P = 0.9888888888888889, R = 0.978021978021978
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9767441860465116, R = 0.9545454545454546
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9368421052631579, R = 0.9270833333333334
P = 0.8461538461538461, R = 0.9166666666666666
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9, R = 0.8181818181818182
P = 0.9814814814814815, R = 0.9636363636363636
P = 0.9936305732484076, R = 0.9873417721518988
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9863013698630136, R = 0.972972972972973
P = 0.9629629629629629, R = 0.9285714285714286
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9886363636363636, R = 0.9775280898876404
P = 1.0, R = 1.0
P = 0.9791666666666666, R = 0.9591836734693877
P = 1.0, R = 1.0
P = 0.96875, R = 0.9393939393939394
P = 1.0, R = 1.0
P = 0.9921875, R = 0.9769230769230769
P = 1.0, R = 1.0
P = 0.25, R = 0.5
P = 0.8823529411764706, R = 0.9375
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9910714285714286, R = 0.9823008849557522
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9859154929577465, R = 0.9722222222222222
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9761904761904762, R = 0.9534883720930233
P = 0.9731182795698925, R = 0.9731182795698925
P = 0.9953917050691244, R = 0.9908256880733946
P = 0.9874213836477987, R = 0.9751552795031055
P = 0.9943181818181818, R = 0.9887005649717514
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9942196531791907, R = 0.9885057471264368
P = 0.984, R = 0.968503937007874
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9844961240310077, R = 0.9694656488549618
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9906542056074766, R = 0.9814814814814815
P = 1.0, R = 1.0
P = 0.9934640522875817, R = 0.9806451612903225
P = 0.997624703087886, R = 0.995260663507109
P = 0.8823529411764706, R = 0.9375
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9863945578231292, R = 0.9731543624161074
P = 1.0, R = 1.0
P = 0.9836065573770492, R = 0.967741935483871
P = 0.9955156950672646, R = 0.9910714285714286
P = 0.9797979797979798, R = 0.9603960396039604
P = 0.9769230769230769, R = 0.9477611940298507
P = 1.0, R = 1.0
P = 0.995575221238938, R = 0.9911894273127754
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9732824427480916, R = 0.9550561797752809
P = 0.9925650557620818, R = 0.985239852398524
P = 0.9912023460410557, R = 0.9825581395348837
P = 0.8125, R = 0.8125
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9893617021276596, R = 0.9789473684210527
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9387755102040817, R = 0.9787234042553191
P = 0.9765625, R = 0.9541984732824428
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9821428571428571, R = 0.9649122807017544
P = 0.9818181818181818, R = 0.9642857142857143
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.975, R = 0.9512195121951219
P = 1.0, R = 1.0
P = 0.9761904761904762, R = 0.9534883720930233
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9642857142857143, R = 0.9878048780487805
P = 0.9833333333333333, R = 0.9672131147540983
P = 0.9886363636363636, R = 0.9775280898876404
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9959839357429718, R = 0.992
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9466666666666667, R = 0.9594594594594594
P = 0.9565217391304348, R = 0.9496402877697842
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9896907216494846, R = 0.9795918367346939
P = 0.7777777777777778, R = 0.875
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9901315789473685, R = 0.9804560260586319
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9772727272727273, R = 0.9555555555555556
P = 0.9655172413793104, R = 0.9882352941176471
P = 0.9911504424778761, R = 0.9824561403508771
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9142857142857143, R = 0.8648648648648649
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9765625, R = 0.9541984732824428
P = 0.9545454545454546, R = 0.9333333333333333
P = 1.0, R = 1.0
P = 0.967032967032967, R = 0.9887640449438202
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.99, R = 0.9801980198019802
P = 1.0, R = 1.0
P = 0.994413407821229, R = 0.9888888888888889
P = 0.9938461538461538, R = 0.9847560975609756
P = 0.9886363636363636, R = 0.9775280898876404
P = 0.8, R = 0.6666666666666666
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9883040935672515, R = 0.976878612716763
P = 1.0, R = 1.0
P = 0.9946808510638298, R = 0.9894179894179894
P = 0.9854368932038835, R = 0.9712918660287081
P = 0.9776536312849162, R = 0.9562841530054644
P = 1.0, R = 1.0
P = 0.984375, R = 0.9545454545454546
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.7142857142857143, R = 0.7142857142857143
P = 0.8181818181818182, R = 0.6923076923076923
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.8888888888888888, R = 0.8
P = 0.8, R = 0.8
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9916666666666667, R = 0.9834710743801653
P = 0.9861111111111112, R = 0.9726027397260274
P = 0.9831223628691983, R = 0.966804979253112
P = 0.9618320610687023, R = 0.9692307692307692
P = 1.0, R = 1.0
P = 0.9901960784313726, R = 0.9805825242718447
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9090909090909091, R = 0.8333333333333334
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.75, R = 0.6
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.6666666666666666, R = 0.6666666666666666
P = 0.8, R = 0.6666666666666666
P = 1.0, R = 1.0
P = 0.75, R = 0.6
P = 1.0, R = 1.0
P = 0.25, R = 0.16666666666666666
P = 0.75, R = 0.6
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.5, R = 0.5
P = 0.3333333333333333, R = 0.3333333333333333
P = 0.8, R = 0.6666666666666666
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.8, R = 0.6666666666666666
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9827586206896551, R = 0.9661016949152542
P = 0.9836065573770492, R = 0.967741935483871
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9833333333333333, R = 0.9672131147540983
P = 0.9693877551020408, R = 0.9405940594059405
P = 0.9705882352941176, R = 0.9428571428571428
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9655172413793104, R = 0.9333333333333333
P = 1.0, R = 1.0
P = 0.9923076923076923, R = 0.9847328244274809
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9903846153846154, R = 0.9809523809523809
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.990909090909091, R = 0.9819819819819819
P = 0.9808917197452229, R = 0.9808917197452229
P = 0.9925650557620818, R = 0.985239852398524
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9829059829059829, R = 0.9663865546218487
P = 0.9819004524886877, R = 0.9644444444444444
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9838709677419355, R = 0.9682539682539683
P = 1.0, R = 1.0
P = 0.981651376146789, R = 0.963963963963964
P = 0.8666666666666667, R = 0.9285714285714286
P = 1.0, R = 1.0
P = 0.9555555555555556, R = 0.9148936170212766
P = 1.0, R = 1.0
P = 0.9934640522875817, R = 0.987012987012987
P = 0.9792387543252595, R = 0.9725085910652921
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9915966386554622, R = 0.9833333333333333
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9642857142857143, R = 0.9101123595505618
P = 1.0, R = 1.0
P = 0.9642857142857143, R = 0.9310344827586207
P = 1.0, R = 1.0
P = 0.9285714285714286, R = 0.975
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9894736842105263, R = 0.9791666666666666
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9900990099009901, R = 0.9803921568627451
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9886363636363636, R = 0.9775280898876404
P = 0.9819004524886877, R = 0.9644444444444444
P = 0.9864864864864865, R = 0.9733333333333334
P = 0.9967948717948718, R = 0.9936102236421726
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9803921568627451, R = 0.9615384615384616
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.8888888888888888, R = 0.8
P = 0.9906542056074766, R = 0.9814814814814815
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9649122807017544, R = 0.9322033898305084
P = 1.0, R = 1.0
P = 0.9746835443037974, R = 0.9166666666666666
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.989010989010989, R = 0.9782608695652174
P = 0.9629629629629629, R = 0.9285714285714286
P = 0.9803921568627451, R = 0.9615384615384616
P = 0.875, R = 0.7777777777777778
P = 0.9852941176470589, R = 0.9710144927536232
P = 1.0, R = 1.0
P = 0.8666666666666667, R = 0.9285714285714286
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.96, R = 0.9230769230769231
P = 1.0, R = 1.0
P = 0.9782608695652174, R = 0.9574468085106383
P = 1.0, R = 1.0
P = 0.96875, R = 0.9393939393939394
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.967741935483871, R = 0.9375
P = 1.0, R = 1.0
P = 0.9710144927536232, R = 0.9436619718309859
P = 0.9814814814814815, R = 0.9636363636363636
P = 0.95, R = 0.9827586206896551
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.96875, R = 0.9393939393939394
P = 0.9714285714285714, R = 0.918918918918919
P = 1.0, R = 1.0
P = 0.9298245614035088, R = 0.9464285714285714
P = 1.0, R = 1.0
P = 0.9722222222222222, R = 0.9459459459459459
P = 0.8, R = 0.6666666666666666
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9615384615384616, R = 0.9259259259259259
P = 0.9666666666666667, R = 0.9354838709677419
P = 0.9782608695652174, R = 0.9574468085106383
P = 0.9777777777777777, R = 0.9565217391304348
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.8823529411764706, R = 0.9375
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.875, R = 0.7777777777777778
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9696969696969697, R = 0.9411764705882353
P = 0.9925925925925926, R = 0.9852941176470589
P = 1.0, R = 1.0
P = 0.9696969696969697, R = 0.9411764705882353
P = 0.9090909090909091, R = 0.8333333333333334
P = 0.9873417721518988, R = 0.975
P = 0.9666666666666667, R = 0.9354838709677419
P = 0.9848484848484849, R = 0.9701492537313433
P = 0.9874213836477987, R = 0.9751552795031055
P = 1.0, R = 1.0
P = 0.972972972972973, R = 0.9473684210526315
P = 0.96, R = 0.9230769230769231
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.98989898989899, R = 0.98
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9545454545454546, R = 0.9333333333333333
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9767441860465116, R = 0.9545454545454546
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9763779527559056, R = 0.9763779527559056
P = 1.0, R = 1.0
P = 0.9824561403508771, R = 0.9655172413793104
P = 1.0, R = 1.0
P = 0.9891304347826086, R = 0.978494623655914
P = 0.9789473684210527, R = 0.9587628865979382
P = 0.9523809523809523, R = 0.9090909090909091
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9705882352941176, R = 0.9428571428571428
P = 0.9850746268656716, R = 0.9705882352941176
P = 0.975609756097561, R = 0.9523809523809523
P = 0.9333333333333333, R = 0.875
P = 0.9795918367346939, R = 0.96
P = 0.9795918367346939, R = 0.96
P = 1.0, R = 1.0
P = 0.954954954954955, R = 0.9137931034482759
P = 0.9807692307692307, R = 0.9622641509433962
P = 0.9615384615384616, R = 0.9259259259259259
P = 0.9310344827586207, R = 0.8709677419354839
P = 0.9565217391304348, R = 0.9166666666666666
P = 0.987012987012987, R = 0.9743589743589743
P = 1.0, R = 1.0
P = 0.9272727272727272, R = 0.9444444444444444
P = 0.9354838709677419, R = 0.9508196721311475
P = 0.9361702127659575, R = 0.9777777777777777
P = 0.0, R = 0.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.92, R = 0.92
P = 1.0, R = 1.0
P = 0.9555555555555556, R = 0.9772727272727273
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9230769230769231, R = 0.96
P = 0.958904109589041, R = 0.9859154929577465
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9565217391304348, R = 0.9777777777777777
P = 1.0, R = 1.0
P = 0.9361702127659575, R = 0.9361702127659575
P = 1.0, R = 1.0
P = 0.9777777777777777, R = 0.9887640449438202
P = 1.0, R = 1.0
P = 0.9375, R = 0.9493670886075949
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9726027397260274, R = 0.9466666666666667
P = 0.9905660377358491, R = 0.9813084112149533
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9787234042553191, R = 0.9583333333333334
P = 1.0, R = 1.0
P = 0.8333333333333334, R = 0.7142857142857143
P = 0.9827586206896551, R = 0.9661016949152542
P = 1.0, R = 1.0
P = 0.9836065573770492, R = 0.967741935483871
P = 1.0, R = 1.0
P = 0.9850746268656716, R = 0.9705882352941176
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9753086419753086, R = 0.9518072289156626
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.984375, R = 0.9692307692307692
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9819819819819819, R = 0.9646017699115044
P = 0.8888888888888888, R = 0.8
P = 1.0, R = 1.0
P = 0.9761904761904762, R = 0.9389312977099237
P = 0.9891304347826086, R = 0.9479166666666666
P = 0.9929577464788732, R = 0.9724137931034482
P = 0.993421052631579, R = 0.9869281045751634
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9941176470588236, R = 0.9883040935672515
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9787234042553191, R = 0.9583333333333334
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9615384615384616, R = 0.9259259259259259
P = 0.9807692307692307, R = 0.9622641509433962
P = 0.9733333333333334, R = 0.9605263157894737
P = 1.0, R = 1.0
P = 0.9818181818181818, R = 0.9642857142857143
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9886363636363636, R = 0.9775280898876404
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9887640449438202, R = 0.9777777777777777
P = 0.98989898989899, R = 0.98
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9655172413793104, R = 0.9333333333333333
P = 0.9772727272727273, R = 0.9555555555555556
P = 0.9528301886792453, R = 0.9099099099099099
P = 1.0, R = 1.0
P = 0.9702380952380952, R = 0.9421965317919075
P = 0.990909090909091, R = 0.9819819819819819
P = 1.0, R = 1.0
P = 0.961038961038961, R = 0.961038961038961
P = 0.8571428571428571, R = 0.9230769230769231
P = 0.9868421052631579, R = 0.974025974025974
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9913793103448276, R = 0.9829059829059829
P = 0.9807692307692307, R = 0.9622641509433962
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9743589743589743, R = 0.95
P = 0.9787234042553191, R = 0.9583333333333334
P = 0.9642857142857143, R = 0.9310344827586207
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9565217391304348, R = 0.9850746268656716
P = 1.0, R = 1.0
P = 0.8461538461538461, R = 0.9166666666666666
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9865771812080537, R = 0.9735099337748344
P = 1.0, R = 1.0
P = 0.9923076923076923, R = 0.9847328244274809
P = 0.970873786407767, R = 0.9433962264150944
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9852941176470589, R = 0.9710144927536232
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9807692307692307, R = 0.9622641509433962
P = 0.9814814814814815, R = 0.9906542056074766
P = 1.0, R = 1.0
P = 0.9878048780487805, R = 0.9759036144578314
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9864864864864865, R = 0.9733333333333334
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9859154929577465, R = 0.9722222222222222
P = 0.9855072463768116, R = 0.9714285714285714
P = 1.0, R = 1.0
P = 0.9508196721311475, R = 0.90625
P = 0.8333333333333334, R = 0.7142857142857143
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9838709677419355, R = 0.9682539682539683
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.8571428571428571, R = 0.75
P = 0.9866666666666667, R = 0.9736842105263158
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9811320754716981, R = 0.9629629629629629
P = 1.0, R = 1.0
P = 0.967391304347826, R = 0.9888888888888889
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9803921568627451, R = 0.9615384615384616
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9866666666666667, R = 0.9736842105263158
P = 0.9955555555555555, R = 0.9911504424778761
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9863013698630136, R = 0.972972972972973
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.975609756097561, R = 0.9523809523809523
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9767441860465116, R = 0.9545454545454546
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.967741935483871, R = 0.9375
P = 1.0, R = 1.0
P = 0.9722222222222222, R = 0.9459459459459459
P = 0.972972972972973, R = 0.9473684210526315
P = 0.9838709677419355, R = 0.9682539682539683
P = 0.9722222222222222, R = 0.9459459459459459
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.6666666666666666, R = 0.5
P = 0.9482758620689655, R = 0.9016393442622951
P = 0.9782608695652174, R = 0.9574468085106383
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9875, R = 0.9753086419753086
P = 1.0, R = 1.0
P = 0.9919354838709677, R = 0.984
P = 1.0, R = 1.0
P = 0.9849624060150376, R = 0.9703703703703703
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.992, R = 0.9841269841269841
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9924812030075187, R = 0.9850746268656716
P = 1.0, R = 1.0
P = 0.9936305732484076, R = 0.9873417721518988
P = 1.0, R = 1.0
P = 0.9953917050691244, R = 0.9908256880733946
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9886363636363636, R = 0.9775280898876404
P = 1.0, R = 1.0
P = 0.9936305732484076, R = 0.9873417721518988
P = 1.0, R = 1.0
P = 0.9769585253456221, R = 0.986046511627907
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9943820224719101, R = 0.9888268156424581
P = 0.9775280898876404, R = 0.9775280898876404
P = 0.9958333333333333, R = 0.991701244813278
P = 0.9949748743718593, R = 0.99
P = 0.9848484848484849, R = 0.9701492537313433
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.993103448275862, R = 0.9863013698630136
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9941860465116279, R = 0.9884393063583815
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9888888888888889, R = 0.978021978021978
P = 1.0, R = 1.0
P = 0.9736842105263158, R = 0.9487179487179487
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9230769230769231, R = 0.8571428571428571
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9863013698630136, R = 0.972972972972973
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 0.9444444444444444, R = 0.8947368421052632
P = 1.0, R = 1.0
P = 0.9827586206896551, R = 0.9661016949152542
P = 1.0, R = 1.0
P = 1.0, R = 1.0
P = 1.0, R = 1.0
